season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,share_entropy,confidence,n_valid_sims,prior_strength,posterior_strength
16,7,Kellie Pickler,99,finalist,1,3,29.0,30.0,0.9666666666666668,7,0.1576086956521739,3.0,False,Percent,0.26538951891457474,0.06177417076690211,2.5285705198742594,0.9633,9633.0,57.40015380084532,59.40015380084532
16,7,Sean Lowe,8,eliminated,6,3,24.0,30.0,0.8,7,0.1304347826086956,6.0,False,Percent,0.029171861075754202,0.031206608188925886,1.3412152381132263,0.9633,9633.0,57.40015380084532,59.40015380084532
16,7,Zendaya,99,finalist,2,3,30.0,30.0,1.0,7,0.1630434782608695,2.0,False,Percent,0.36133927570573743,0.07089384998865253,2.6405458863558415,0.9633,9633.0,57.40015380084532,59.40015380084532
16,8,Alexandra Raisman,10,eliminated,4,3,28.0,30.0,0.9333333333333332,6,0.180064308681672,2.0,False,Percent,0.21321232817263372,0.04846192631367403,2.27750062280536,0.9161,9161.0,81.52982579067312,83.52982579067312
16,8,Ingo Rademacher,9,eliminated,5,3,24.0,30.0,0.8,6,0.1543408360128617,5.0,False,Percent,0.026022880494940462,0.03562565874495167,1.16508005454034,0.9161,9161.0,81.52982579067312,83.52982579067312
16,8,Jacoby Jones,99,finalist,3,3,26.0,30.0,0.8666666666666667,6,0.1672025723472668,4.0,False,Percent,0.08401619282752042,0.037362111378655076,1.8716840523669456,0.9161,9161.0,81.52982579067312,83.52982579067312
16,8,Kellie Pickler,99,finalist,1,3,27.5,30.0,0.9166666666666666,6,0.1768488745980707,3.0,False,Percent,0.26134233822601205,0.05375836712607826,2.36791264264518,0.9161,9161.0,81.52982579067312,83.52982579067312
16,8,Sean Lowe,8,eliminated,6,3,21.0,30.0,0.7,6,0.135048231511254,6.0,True,Percent,0.010245432094924584,0.010100148136881568,0.459643378859507,0.9161,9161.0,81.52982579067312,83.52982579067312
16,8,Zendaya,99,finalist,2,3,29.0,30.0,0.9666666666666668,6,0.1864951768488746,1.0,False,Percent,0.4051608281839692,0.06269416165945993,2.4808317894797165,0.9161,9161.0,81.52982579067312,83.52982579067312
16,9,Alexandra Raisman,10,eliminated,4,3,29.5,30.0,0.9833333333333332,5,0.2092198581560283,1.5,False,Percent,0.2536247190756227,0.047705329091802286,2.245864442612169,0.9631,9631.0,103.47471992153925,105.47471992153925
16,9,Ingo Rademacher,9,eliminated,5,3,25.5,30.0,0.85,5,0.1808510638297872,5.0,True,Percent,0.012196376745593348,0.01227998512680751,0.5887267524419603,0.9631,9631.0,103.47471992153925,105.47471992153925
16,9,Jacoby Jones,99,finalist,3,3,29.5,30.0,0.9833333333333332,5,0.2092198581560283,1.5,False,Percent,0.09957555651485989,0.0390442091194614,1.8449628731892918,0.9631,9631.0,103.47471992153925,105.47471992153925
16,9,Kellie Pickler,99,finalist,1,3,29.0,30.0,0.9666666666666668,5,0.2056737588652482,3.0,False,Percent,0.2908435259061627,0.04782076874232562,2.2635074840249056,0.9631,9631.0,103.47471992153925,105.47471992153925
16,9,Zendaya,99,finalist,2,3,27.5,30.0,0.9166666666666666,5,0.1950354609929077,4.0,False,Percent,0.3437598217577608,0.051484874322011494,2.319900858842631,0.9631,9631.0,103.47471992153925,105.47471992153925
16,10,Alexandra Raisman,10,eliminated,4,3,29.0,30.0,0.9666666666666668,4,0.2478634597123587,3.0,True,Percent,0.06719716676032932,0.04962029571595377,2.118308171125469,0.013,130.0,142.38251551488088,144.38251551488088
16,10,Jacoby Jones,99,finalist,3,3,27.999899999999997,30.0,0.93333,4,0.2393155891586232,4.0,False,Percent,0.32014865279167104,0.16981323612503965,3.3054887085890328,0.013,130.0,142.38251551488088,144.38251551488088
16,10,Kellie Pickler,99,finalist,1,3,30.0,30.0,1.0,4,0.256410475564509,1.5,False,Percent,0.2996134589663129,0.15852442970985406,3.2748093275859045,0.013,130.0,142.38251551488088,144.38251551488088
16,10,Zendaya,99,finalist,2,3,30.0,30.0,1.0,4,0.256410475564509,1.5,False,Percent,0.31304072148168677,0.15258212134805246,3.2686304768315635,0.013,130.0,142.38251551488088,144.38251551488088
17,1,Amber Riley,99,finalist,1,3,27.0,30.0,0.9,12,0.10546875,1.0,False,Percent,0.12225983318051781,,,,,12.124148200037261,12.124148200037261
17,1,Bill Engvall,11,eliminated,4,3,18.0,30.0,0.6,12,0.0703125,10.0,False,Percent,0.05908013172489373,,,,,12.124148200037261,12.124148200037261
17,1,Bill Nye,3,eliminated,11,3,14.0,30.0,0.4666666666666667,12,0.0546875,12.0,False,Percent,0.04124001057645133,,,,,12.124148200037261,12.124148200037261
17,1,Brant Daugherty,8,eliminated,7,3,22.0,30.0,0.7333333333333333,12,0.0859375,6.5,False,Percent,0.08715999903850444,,,,,12.124148200037261,12.124148200037261
17,1,Christina Milian,5,eliminated,9,3,22.0,30.0,0.7333333333333333,12,0.0859375,6.5,False,Percent,0.08715999903850444,,,,,12.124148200037261,12.124148200037261
17,1,Corbin Bleu,99,finalist,2,3,24.0,30.0,0.8,12,0.09375,2.5,False,Percent,0.10119993269530979,,,,,12.124148200037261,12.124148200037261
17,1,Elizabeth Berkley Lauren,9,eliminated,6,3,24.0,30.0,0.8,12,0.09375,2.5,False,Percent,0.10119993269530979,,,,,12.124148200037261,12.124148200037261
17,1,Jack Osbourne,99,finalist,3,3,23.0,30.0,0.7666666666666667,12,0.08984375,4.5,False,Percent,0.09417996586690712,,,,,12.124148200037261,12.124148200037261
17,1,Keyshawn Johnson,2,eliminated,12,3,17.0,30.0,0.5666666666666667,12,0.06640625,11.0,False,Percent,0.052060164896491054,,,,,12.124148200037261,12.124148200037261
17,1,Leah Remini,10,eliminated,5,3,21.0,30.0,0.7,12,0.08203125,8.5,False,Percent,0.08014003221010176,,,,,12.124148200037261,12.124148200037261
17,1,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,23.0,30.0,0.7666666666666667,12,0.08984375,4.5,False,Percent,0.09417996586690712,,,,,12.124148200037261,12.124148200037261
17,1,Valerie Harper,4,eliminated,10,3,21.0,30.0,0.7,12,0.08203125,8.5,False,Percent,0.08014003221010176,,,,,12.124148200037261,12.124148200037261
17,2,Amber Riley,99,finalist,1,3,24.0,30.0,0.8,12,0.0902255639097744,5.0,False,Percent,0.13298031606917504,0.0896606932249277,2.7781286969945373,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Bill Engvall,11,eliminated,4,3,21.0,30.0,0.7,12,0.0789473684210526,8.0,False,Percent,0.05275591309937219,0.06199666174726643,1.958467754269776,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Bill Nye,3,eliminated,11,3,17.0,30.0,0.5666666666666667,12,0.0639097744360902,12.0,False,Percent,0.04850936698080575,0.05074763309690031,1.8678376678365907,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Brant Daugherty,8,eliminated,7,3,23.0,30.0,0.7666666666666667,12,0.0864661654135338,7.0,False,Percent,0.08906714913885579,0.07763037565500809,2.4784145817056076,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Christina Milian,5,eliminated,9,3,25.0,30.0,0.8333333333333334,12,0.093984962406015,2.5,False,Percent,0.10445216154008641,0.08241087234488506,2.6123862479999698,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Corbin Bleu,99,finalist,2,3,26.0,30.0,0.8666666666666667,12,0.0977443609022556,1.0,False,Percent,0.13176497350456712,0.09232343261429737,2.786749464810011,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Elizabeth Berkley Lauren,9,eliminated,6,3,25.0,30.0,0.8333333333333334,12,0.093984962406015,2.5,False,Percent,0.1194358553710219,0.08865424023484464,2.7161085402985097,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Jack Osbourne,99,finalist,3,3,24.0,30.0,0.8,12,0.0902255639097744,5.0,False,Percent,0.10217021454901172,0.07804662147293367,2.5751830649100897,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Keyshawn Johnson,2,eliminated,12,3,18.0,30.0,0.6,12,0.0676691729323308,11.0,True,Percent,0.0040819729293557075,0.0058700218522980685,0.13573688403126535,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Leah Remini,10,eliminated,5,3,24.0,30.0,0.8,12,0.0902255639097744,5.0,False,Percent,0.08885603422994877,0.07750126752683702,2.4740630990643364,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,20.0,30.0,0.6666666666666666,12,0.075187969924812,9.0,False,Percent,0.06932211943781494,0.06603370768222547,2.241166125930736,0.2364,2364.0,12.824461609679732,14.824461609679732
17,2,Valerie Harper,4,eliminated,10,3,19.0,30.0,0.6333333333333333,12,0.0714285714285714,10.0,False,Percent,0.05660392314998453,0.06092257161427112,2.040795353904751,0.2364,2364.0,12.824461609679732,14.824461609679732
17,3,Amber Riley,99,finalist,1,3,24.0,30.0,0.8,11,0.0941176470588235,7.0,False,Percent,0.1365578141189508,0.0809180833221158,2.7165794630441176,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Bill Engvall,11,eliminated,4,3,24.0,30.0,0.8,11,0.0941176470588235,7.0,False,Percent,0.05113726103146923,0.052578221140444394,1.9452859948379082,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Bill Nye,3,eliminated,11,3,16.0,30.0,0.5333333333333333,11,0.0627450980392156,10.5,True,Percent,0.0031836927004432023,0.007262648531844277,0.2027178725174767,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Brant Daugherty,8,eliminated,7,3,27.0,30.0,0.9,11,0.1058823529411764,1.0,False,Percent,0.10815109581414566,0.07166804472344684,2.565016147070835,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Christina Milian,5,eliminated,9,3,26.0,30.0,0.8666666666666667,11,0.1019607843137254,2.5,False,Percent,0.12308220595901506,0.07891931706241975,2.6700533433168356,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Corbin Bleu,99,finalist,2,3,26.0,30.0,0.8666666666666667,11,0.1019607843137254,2.5,False,Percent,0.15254112193902628,0.08615411054183093,2.795370118910797,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Elizabeth Berkley Lauren,9,eliminated,6,3,25.0,30.0,0.8333333333333334,11,0.0980392156862745,4.5,False,Percent,0.13355775342988624,0.08133379371536593,2.7155317812721127,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Jack Osbourne,99,finalist,3,3,22.0,30.0,0.7333333333333333,11,0.0862745098039215,9.0,False,Percent,0.09079492515797302,0.0670708953856271,2.445609641346065,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Leah Remini,10,eliminated,5,3,24.0,30.0,0.8,11,0.0941176470588235,7.0,False,Percent,0.09069986299478161,0.06791489004045599,2.4497664252379177,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,25.0,30.0,0.8333333333333334,11,0.0980392156862745,4.5,False,Percent,0.07609212508604365,0.06303311710943903,2.310498507521017,0.6739,6739.0,17.010345604853836,19.010345604853836
17,3,Valerie Harper,4,eliminated,10,3,16.0,30.0,0.5333333333333333,11,0.0627450980392156,10.5,False,Percent,0.03420214176826568,0.0428513668900892,1.5531657210642442,0.6739,6739.0,17.010345604853836,19.010345604853836
17,4,Amber Riley,99,finalist,1,3,27.0,30.0,0.9,10,0.1139240506329113,2.0,False,Percent,0.16806263024489657,0.07721505706979521,2.7268243138548525,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Bill Engvall,11,eliminated,4,3,21.0,30.0,0.7,10,0.0886075949367088,8.5,False,Percent,0.03635399612840769,0.039457984569114625,1.6151821018843506,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Brant Daugherty,8,eliminated,7,3,21.0,30.0,0.7,10,0.0886075949367088,8.5,False,Percent,0.07454121730644868,0.05495983381199093,2.2452650904186937,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Christina Milian,5,eliminated,9,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,0.11821625940024465,0.06726818879855152,2.5401651723757475,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Corbin Bleu,99,finalist,2,3,27.0,30.0,0.9,10,0.1139240506329113,2.0,False,Percent,0.18748032412403673,0.08095834869215747,2.7856470664494446,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Elizabeth Berkley Lauren,9,eliminated,6,3,27.0,30.0,0.9,10,0.1139240506329113,2.0,False,Percent,0.16443025220918475,0.07646422036154447,2.7140649283928324,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Jack Osbourne,99,finalist,3,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,0.08590612722854561,0.05894318343966959,2.342748991227827,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Leah Remini,10,eliminated,5,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,0.0871258060326115,0.05875179425803733,2.348676023213671,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,24.0,30.0,0.8,10,0.1012658227848101,5.5,False,Percent,0.07240168132900754,0.053614706569054725,2.2159449955490933,0.8367,8367.0,22.690618305788526,24.69061830578853
17,4,Valerie Harper,4,eliminated,10,3,18.0,30.0,0.6,10,0.0759493670886075,10.0,True,Percent,0.005481705996616895,0.008625685577319834,0.29440725322861566,0.8367,8367.0,22.690618305788526,24.69061830578853
17,5,Amber Riley,99,finalist,1,3,26.0,30.0,0.8666666666666667,9,0.1106382978723404,6.5,False,Percent,0.13275156408577596,0.08510737152409265,2.4017899592629455,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Bill Engvall,11,eliminated,4,3,24.0,30.0,0.8,9,0.102127659574468,8.0,False,Percent,0.13211197922262485,0.12135515516359663,2.4746568872445285,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Brant Daugherty,8,eliminated,7,3,27.0,30.0,0.9,9,0.1148936170212766,4.0,False,Percent,0.14214524282134106,0.10184340427787608,2.5504527537166704,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Christina Milian,5,eliminated,9,3,28.0,30.0,0.9333333333333332,9,0.1191489361702127,1.5,True,Percent,0.011922644723289525,0.011521452643159862,0.6526231777800638,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Corbin Bleu,99,finalist,2,3,28.0,30.0,0.9333333333333332,9,0.1191489361702127,1.5,False,Percent,0.13877237044963467,0.08412755044094787,2.472422873542603,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Elizabeth Berkley Lauren,9,eliminated,6,3,26.0,30.0,0.8666666666666667,9,0.1106382978723404,6.5,False,Percent,0.11460455855473087,0.06890649647398589,2.42214443998893,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Jack Osbourne,99,finalist,3,3,27.0,30.0,0.9,9,0.1148936170212766,4.0,False,Percent,0.11465285361458404,0.0853130092131202,2.394108404358177,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,Leah Remini,10,eliminated,5,3,22.0,30.0,0.7333333333333333,9,0.0936170212765957,9.0,False,Percent,0.12351830349960033,0.11083777772988428,2.061521395201602,0.0039,39.0,28.756057140430364,30.756057140430368
17,5,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,27.0,30.0,0.9,9,0.1148936170212766,4.0,False,Percent,0.08952048302841861,0.06581289131436442,2.352827330932575,0.0039,39.0,28.756057140430364,30.756057140430368
17,6,Amber Riley,99,finalist,1,3,31.999899999999997,30.0,1.0666633333333333,8,0.1385281853789969,1.0,False,Percent,0.22808570436030848,,,,,31.577847990414618,31.577847990414618
17,6,Bill Engvall,11,eliminated,4,3,23.9999,30.0,0.7999966666666667,8,0.1038960308087647,8.0,False,Percent,0.0160117862890124,,,,,31.577847990414618,31.577847990414618
17,6,Brant Daugherty,8,eliminated,7,3,31.0,30.0,1.0333333333333334,8,0.13419959895965,3.0,False,Percent,0.11290623881120528,,,,,31.577847990414618,31.577847990414618
17,6,Corbin Bleu,99,finalist,2,3,26.999899999999997,30.0,0.8999966666666666,8,0.1168830887726018,6.0,False,Percent,0.1979905416443601,,,,,31.577847990414618,31.577847990414618
17,6,Elizabeth Berkley Lauren,9,eliminated,6,3,31.9998,30.0,1.06666,8,0.1385277524770648,2.0,False,Percent,0.2191060219576944,,,,,31.577847990414618,31.577847990414618
17,6,Jack Osbourne,99,finalist,3,3,26.9998,30.0,0.8999933333333333,8,0.1168826558706696,7.0,False,Percent,0.08296816821883925,,,,,31.577847990414618,31.577847990414618
17,6,Leah Remini,10,eliminated,5,3,27.999899999999997,30.0,0.93333,8,0.1212121080938808,5.0,False,Percent,0.04615844690547955,,,,,31.577847990414618,31.577847990414618
17,6,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,30.0,30.0,1.0,8,0.129870579638371,4.0,False,Percent,0.09677309181310056,,,,,31.577847990414618,31.577847990414618
17,7,Amber Riley,99,finalist,1,3,29.5,30.0,0.9833333333333332,8,0.1331828442437923,1.5,False,Percent,0.19048021506678095,0.1095812748495626,2.893718971723618,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Bill Engvall,11,eliminated,4,3,25.0,30.0,0.8333333333333334,8,0.1128668171557562,8.0,False,Percent,0.10355511357908924,0.10063440196337448,2.342591549857155,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Brant Daugherty,8,eliminated,7,3,28.5,30.0,0.95,8,0.128668171557562,3.5,False,Percent,0.1158370353689981,0.07253182073262045,2.559247986397785,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Corbin Bleu,99,finalist,2,3,29.5,30.0,0.9833333333333332,8,0.1331828442437923,1.5,False,Percent,0.18967355310897213,0.11850300689321022,2.97912801149562,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Elizabeth Berkley Lauren,9,eliminated,6,3,27.0,30.0,0.9,8,0.1218961625282167,5.5,False,Percent,0.14944681357912792,0.09108605432646605,2.7433943959436204,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Jack Osbourne,99,finalist,3,3,28.5,30.0,0.95,8,0.128668171557562,3.5,False,Percent,0.12688029771949547,0.10308358956149088,2.6516536973851865,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,Leah Remini,10,eliminated,5,3,26.5,30.0,0.8833333333333333,8,0.1196388261851015,7.0,False,Percent,0.1059504526773084,0.1006232415936143,2.397623486777012,0.0121,121.0,35.279536734394895,37.279536734394895
17,7,"Nicole ""Snooki"" Polizzi",7,eliminated,8,3,27.0,30.0,0.9,8,0.1218961625282167,5.5,True,Percent,0.018176518900227735,0.013905455240667015,0.9008609321333141,0.0121,121.0,35.279536734394895,37.279536734394895
17,8,Amber Riley,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1458333333333333,3.5,False,Percent,0.1593497741235993,0.10290469642888216,2.7946181913821233,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Bill Engvall,11,eliminated,4,3,24.0,30.0,0.8,7,0.125,7.0,False,Percent,0.1690573118829752,0.11739348621075602,2.7367156208374537,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Brant Daugherty,8,eliminated,7,3,27.0,30.0,0.9,7,0.140625,5.0,True,Percent,0.025468754521825985,0.02061605203742401,1.2027472315894743,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Corbin Bleu,99,finalist,2,3,30.0,30.0,1.0,7,0.15625,1.5,False,Percent,0.16144590525948327,0.12879590508713076,2.9006004790278554,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Elizabeth Berkley Lauren,9,eliminated,6,3,25.0,30.0,0.8333333333333334,7,0.1302083333333333,6.0,False,Percent,0.1634743008549641,0.1181931948387025,2.813608841717862,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Jack Osbourne,99,finalist,3,3,30.0,30.0,1.0,7,0.15625,1.5,False,Percent,0.1551870648690874,0.12121066451274738,2.8452779644780137,0.0089,89.0,42.324275742029705,44.32427574202971
17,8,Leah Remini,10,eliminated,5,3,28.0,30.0,0.9333333333333332,7,0.1458333333333333,3.5,False,Percent,0.1660168884880647,0.11260224223970941,2.8621710572314107,0.0089,89.0,42.324275742029705,44.32427574202971
17,9,Amber Riley,99,finalist,1,3,25.5,30.0,0.85,6,0.1619047619047619,5.0,False,Percent,0.1560467067073092,0.09945645556887554,2.6311979815068502,0.0068,68.0,51.13251396807887,53.13251396807887
17,9,Bill Engvall,11,eliminated,4,3,21.0,30.0,0.7,6,0.1333333333333333,6.0,False,Percent,0.24144000416278075,0.13510397387728904,2.8505757903523654,0.0068,68.0,51.13251396807887,53.13251396807887
17,9,Corbin Bleu,99,finalist,2,3,29.0,30.0,0.9666666666666668,6,0.1841269841269841,1.0,False,Percent,0.1846543090922779,0.15650517085789242,2.95513487493802,0.0068,68.0,51.13251396807887,53.13251396807887
17,9,Elizabeth Berkley Lauren,9,eliminated,6,3,28.0,30.0,0.9333333333333332,6,0.1777777777777777,2.0,True,Percent,0.022191969419850716,0.02106548648059409,1.1094529160442441,0.0068,68.0,51.13251396807887,53.13251396807887
17,9,Jack Osbourne,99,finalist,3,3,27.0,30.0,0.9,6,0.1714285714285714,3.5,False,Percent,0.22028504232576282,0.15125221132881422,2.992427820208267,0.0068,68.0,51.13251396807887,53.13251396807887
17,9,Leah Remini,10,eliminated,5,3,27.0,30.0,0.9,6,0.1714285714285714,3.5,False,Percent,0.1753819682920186,0.12417687588747776,2.9148881309442918,0.0068,68.0,51.13251396807887,53.13251396807887
17,10,Amber Riley,99,finalist,1,4,39.5,40.0,0.9875,5,0.2257142857142857,1.0,False,Percent,0.29685479746142446,0.10608785672052926,2.972548293098249,0.0348,348.0,65.14435290155974,67.14435290155974
17,10,Bill Engvall,11,eliminated,4,4,30.0,40.0,0.75,5,0.1714285714285714,5.0,False,Percent,0.11711975172097343,0.1250061583264252,2.416924841766269,0.0348,348.0,65.14435290155974,67.14435290155974
17,10,Corbin Bleu,99,finalist,2,4,37.5,40.0,0.9375,5,0.2142857142857142,2.0,False,Percent,0.3804979891879231,0.14775713660916806,3.066204796545679,0.0348,348.0,65.14435290155974,67.14435290155974
17,10,Jack Osbourne,99,finalist,3,4,35.5,40.0,0.8875,5,0.2028571428571428,3.0,False,Percent,0.17733192242311585,0.1133441522122485,2.7661602367574742,0.0348,348.0,65.14435290155974,67.14435290155974
17,10,Leah Remini,10,eliminated,5,4,32.5,40.0,0.8125,5,0.1857142857142857,4.0,True,Percent,0.028195539206562942,0.02439951029977094,1.2793533689121015,0.0348,348.0,65.14435290155974,67.14435290155974
17,11,Amber Riley,99,finalist,1,3,31.3332,30.0,1.04444,4,0.273653835740624,1.0,False,Percent,0.410494379405882,0.05884131377881287,2.427422515232795,0.9672,9672.0,93.51056040592718,95.5105604059272
17,11,Bill Engvall,11,eliminated,4,3,25.499899999999997,30.0,0.8499966666666665,4,0.2227077172456798,4.0,True,Percent,0.008371839067194416,0.01472477455513497,0.40515631276624,0.9672,9672.0,93.51056040592718,95.5105604059272
17,11,Corbin Bleu,99,finalist,2,3,29.6664,30.0,0.98888,4,0.2590965542177514,2.0,False,Percent,0.46311397113794345,0.06109688495232652,2.4403828251603463,0.9672,9672.0,93.51056040592718,95.5105604059272
17,11,Jack Osbourne,99,finalist,3,3,27.999899999999997,30.0,0.93333,4,0.2445418927959447,3.0,False,Percent,0.11801981038898027,0.05090707193112382,1.9975544256757363,0.9672,9672.0,93.51056040592718,95.5105604059272
18,1,Amy Purdy,99,finalist,2,3,24.0,30.0,0.8,12,0.0916030534351145,4.0,False,Percent,0.09885045751541242,,,,,12.126792048413723,12.126792048413723
18,1,Billy Dee Williams,2,withdrew,10,3,15.0,30.0,0.5,12,0.0572519083969465,12.0,False,Percent,0.04123101954777923,,,,,12.126792048413723,12.126792048413723
18,1,Candace Cameron Bure,99,finalist,3,3,25.0,30.0,0.8333333333333334,12,0.0954198473282443,2.0,False,Percent,0.1064143429399604,,,,,12.126792048413723,12.126792048413723
18,1,Charlie White,9,eliminated,5,3,27.0,30.0,0.9,12,0.1030534351145038,1.0,False,Percent,0.12154211378905633,,,,,12.126792048413723,12.126792048413723
18,1,Cody Simpson,5,eliminated,9,3,22.0,30.0,0.7333333333333333,12,0.0839694656488549,6.0,False,Percent,0.08372268666631645,,,,,12.126792048413723,12.126792048413723
18,1,Danica McKellar,8,eliminated,6,3,24.0,30.0,0.8,12,0.0916030534351145,4.0,False,Percent,0.09885045751541242,,,,,12.126792048413723,12.126792048413723
18,1,Diana Nyad,2,eliminated,12,3,18.0,30.0,0.6,12,0.0687022900763358,11.0,False,Percent,0.05346714496812458,,,,,12.126792048413723,12.126792048413723
18,1,Drew Carey,6,eliminated,8,3,21.0,30.0,0.7,12,0.0801526717557252,8.0,False,Percent,0.07615880124176849,,,,,12.126792048413723,12.126792048413723
18,1,James Maslow,10,eliminated,4,3,21.0,30.0,0.7,12,0.0801526717557252,8.0,False,Percent,0.07615880124176849,,,,,12.126792048413723,12.126792048413723
18,1,Meryl Davis,99,finalist,1,3,24.0,30.0,0.8,12,0.0916030534351145,4.0,False,Percent,0.09885045751541242,,,,,12.126792048413723,12.126792048413723
18,1,NeNe Leakes,7,eliminated,7,3,21.0,30.0,0.7,12,0.0801526717557252,8.0,False,Percent,0.07615880124176849,,,,,12.126792048413723,12.126792048413723
18,1,Sean Avery,2,eliminated,11,3,20.0,30.0,0.6666666666666666,12,0.0763358778625954,10.0,False,Percent,0.06859491581722052,,,,,12.126792048413723,12.126792048413723
18,2,Amy Purdy,99,finalist,2,3,24.0,30.0,0.8,11,0.0983606557377049,4.5,False,Percent,0.10851189866441792,0.078691235600898,2.594869284053243,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Billy Dee Williams,2,withdrew,10,3,15.0,30.0,0.5,11,0.0614754098360655,11.0,False,Percent,0.08542610842660792,0.05904515128985254,2.1233036496084985,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Candace Cameron Bure,99,finalist,3,3,21.0,30.0,0.7,11,0.0860655737704918,8.5,False,Percent,0.0930701152909635,0.07289416466594477,2.451323434380549,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Charlie White,9,eliminated,5,3,25.0,30.0,0.8333333333333334,11,0.1024590163934426,2.0,False,Percent,0.14986772597269374,0.09648606516435297,2.854147005001102,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Cody Simpson,5,eliminated,9,3,22.0,30.0,0.7333333333333333,11,0.0901639344262295,6.0,False,Percent,0.08239018201955167,0.06709035704047707,2.358905610368125,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Danica McKellar,8,eliminated,6,3,24.0,30.0,0.8,11,0.0983606557377049,4.5,False,Percent,0.10750164886074363,0.0756990281420792,2.5804685619377477,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Drew Carey,6,eliminated,8,3,21.0,30.0,0.7,11,0.0860655737704918,8.5,False,Percent,0.07913724398521409,0.06748386833858275,2.345316021230056,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,James Maslow,10,eliminated,4,3,25.0,30.0,0.8333333333333334,11,0.1024590163934426,2.0,False,Percent,0.09105782662315584,0.07292609113292203,2.4665214551037793,0.0563,563.0,13.312474936763438,15.312474936763437
18,2,Meryl Davis,99,finalist,1,3,25.0,30.0,0.8333333333333334,11,0.1024590163934426,2.0,False,Percent,0.11552033837675402,0.08434214954099287,2.662729697223023,0.0563,563.0,13.312474936763438,15.312474936763437
