season,week,celebrity_name,exit_week,result_type,placement,n_judges,raw_score_sum,max_possible_points,normalized_score,n_contestants,judge_share,judge_rank,is_eliminated,rule_system,estimated_fan_share,share_std,confidence,n_valid_sims
20,4,Noah Galloway,99,finalist,3,4,32.0,40.0,0.8,10,0.0984615384615384,6.0,False,Percent,0.106957,0.102179,0.1419,1419
20,4,Patti LaBelle,6,eliminated,8,4,30.0,40.0,0.75,10,0.0923076923076923,7.5,False,Percent,0.116861,0.097975,0.1419,1419
20,4,Chris Soules,8,eliminated,5,4,27.0,40.0,0.675,10,0.083076923076923,10.0,False,Percent,0.125382,0.099506,0.1419,1419
20,5,Suzanne Somers,5,eliminated,9,4,28.0,40.0,0.7,9,0.0989399293286219,5.5,True,Percent,0.013493,0.012814,0.1528,1528
20,5,Willow Shields,7,eliminated,7,4,34.0,40.0,0.85,9,0.1201413427561837,4.0,False,Percent,0.117271,0.11206,0.1528,1528
20,5,Riker Lynch,99,finalist,2,4,38.0,40.0,0.95,9,0.1342756183745583,2.5,False,Percent,0.108258,0.108443,0.1528,1528
20,5,Rumer Willis,99,finalist,1,4,39.0,40.0,0.975,9,0.1378091872791519,1.0,False,Percent,0.112907,0.10732,0.1528,1528
20,5,Nastia Liukin,9,eliminated,4,4,38.0,40.0,0.95,9,0.1342756183745583,2.5,False,Percent,0.110831,0.108927,0.1528,1528
20,5,Robert Herjavec,8,eliminated,6,4,24.0,40.0,0.6,9,0.0848056537102473,9.0,False,Percent,0.146268,0.109878,0.1528,1528
20,5,Noah Galloway,99,finalist,3,4,28.0,40.0,0.7,9,0.0989399293286219,5.5,False,Percent,0.128149,0.107405,0.1528,1528
20,5,Patti LaBelle,6,eliminated,8,4,27.0,40.0,0.675,9,0.0954063604240282,7.5,False,Percent,0.134329,0.1121,0.1528,1528
20,5,Chris Soules,8,eliminated,5,4,27.0,40.0,0.675,9,0.0954063604240282,7.5,False,Percent,0.128494,0.107582,0.1528,1528
20,6,Willow Shields,7,eliminated,7,4,36.5,40.0,0.9125,8,0.1289752650176678,2.5,False,Percent,0.142678,0.128053,0.1616,1616
20,6,Riker Lynch,99,finalist,2,4,38.0,40.0,0.95,8,0.1342756183745583,1.0,False,Percent,0.135774,0.126754,0.1616,1616
20,6,Rumer Willis,99,finalist,1,4,35.5,40.0,0.8875,8,0.1254416961130742,4.0,False,Percent,0.13737,0.125446,0.1616,1616
20,6,Nastia Liukin,9,eliminated,4,4,36.5,40.0,0.9125,8,0.1289752650176678,2.5,False,Percent,0.136256,0.123107,0.1616,1616
20,6,Robert Herjavec,8,eliminated,6,4,33.5,40.0,0.8375,8,0.1183745583038869,8.0,False,Percent,0.153411,0.125968,0.1616,1616
20,6,Noah Galloway,99,finalist,3,4,34.0,40.0,0.85,8,0.1201413427561837,6.5,False,Percent,0.144392,0.124385,0.1616,1616
20,6,Patti LaBelle,6,eliminated,8,4,34.0,40.0,0.85,8,0.1201413427561837,6.5,True,Percent,0.011962,0.012306,0.1616,1616
20,6,Chris Soules,8,eliminated,5,4,35.0,40.0,0.875,8,0.1236749116607773,5.0,False,Percent,0.138157,0.120755,0.1616,1616
20,7,Willow Shields,7,eliminated,7,4,39.0,40.0,0.975,7,0.1535433070866141,2.0,True,Percent,0.014137,0.01417,0.0843,843
20,7,Riker Lynch,99,finalist,2,4,37.0,40.0,0.925,7,0.1456692913385827,4.5,False,Percent,0.158311,0.119541,0.0843,843
20,7,Rumer Willis,99,finalist,1,4,37.0,40.0,0.925,7,0.1456692913385827,4.5,False,Percent,0.156978,0.118105,0.0843,843
20,7,Nastia Liukin,9,eliminated,4,4,41.0,40.0,1.025,7,0.1614173228346456,1.0,False,Percent,0.142157,0.119792,0.0843,843
20,7,Robert Herjavec,8,eliminated,6,4,31.0,40.0,0.775,7,0.1220472440944882,6.5,False,Percent,0.191001,0.133125,0.0843,843
20,7,Noah Galloway,99,finalist,3,4,38.0,40.0,0.95,7,0.1496062992125984,3.0,False,Percent,0.158964,0.126585,0.0843,843
20,7,Chris Soules,8,eliminated,5,4,31.0,40.0,0.775,7,0.1220472440944882,6.5,False,Percent,0.178452,0.121045,0.0843,843
20,8,Riker Lynch,99,finalist,2,4,39.0,40.0,0.975,6,0.1843971631205674,2.0,False,Percent,0.188106,0.159714,0.262,2620
20,8,Rumer Willis,99,finalist,1,4,40.0,40.0,1.0,6,0.1891252955082742,1.0,False,Percent,0.185483,0.161815,0.262,2620
20,8,Nastia Liukin,9,eliminated,4,4,38.0,40.0,0.95,6,0.1796690307328605,3.0,False,Percent,0.181806,0.155953,0.262,2620
20,8,Robert Herjavec,8,eliminated,6,4,31.0,40.0,0.775,6,0.1465721040189125,6.0,True,Percent,0.027163,0.024709,0.262,2620
20,8,Noah Galloway,99,finalist,3,4,31.5,40.0,0.7875,6,0.1489361702127659,5.0,False,Percent,0.207987,0.158644,0.262,2620
20,8,Chris Soules,8,eliminated,5,4,32.0,40.0,0.8,6,0.1513002364066194,4.0,True,Percent,0.209455,0.164271,0.262,2620
20,9,Riker Lynch,99,finalist,2,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,False,Percent,0.312423,0.200217,0.2335,2335
20,9,Rumer Willis,99,finalist,1,4,39.0,40.0,0.975,4,0.2484076433121019,3.0,False,Percent,0.315205,0.195503,0.2335,2335
20,9,Nastia Liukin,9,eliminated,4,4,40.0,40.0,1.0,4,0.2547770700636942,1.5,True,Percent,0.050539,0.045437,0.2335,2335
20,9,Noah Galloway,99,finalist,3,4,38.0,40.0,0.95,4,0.2420382165605095,4.0,False,Percent,0.321833,0.195216,0.2335,2335
20,10,Riker Lynch,99,finalist,2,4,40.0,40.0,1.0,3,0.3448275862068966,1.5,False,Percent,0.333333,,,0
20,10,Rumer Willis,99,finalist,1,4,40.0,40.0,1.0,3,0.3448275862068966,1.5,False,Percent,0.333333,,,0
20,10,Noah Galloway,99,finalist,3,4,36.0,40.0,0.9,3,0.3103448275862069,3.0,False,Percent,0.333333,,,0
21,1,Gary Busey,4,eliminated,10,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0
21,1,Alexa PenaVega,9,eliminated,6,3,22.0,30.0,0.7333333333333333,13,0.0879999999999999,5.5,False,Percent,0.076923,,,0
21,1,Carlos PenaVega,11,eliminated,4,3,23.0,30.0,0.7666666666666667,13,0.092,3.5,False,Percent,0.076923,,,0
21,1,Victor Espinoza,2,eliminated,12,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0
21,1,Alek Skarlatos,99,finalist,3,3,22.0,30.0,0.7333333333333333,13,0.0879999999999999,5.5,False,Percent,0.076923,,,0
21,1,Chaka Khan,2,eliminated,13,3,13.0,30.0,0.4333333333333333,13,0.052,12.0,False,Percent,0.076923,,,0
21,1,Andy Grammer,8,eliminated,7,3,21.0,30.0,0.7,13,0.0839999999999999,7.5,False,Percent,0.076923,,,0
21,1,Tamar Braxton,9,withdrew,5,3,23.0,30.0,0.7666666666666667,13,0.092,3.5,False,Percent,0.076923,,,0
21,1,Nick Carter,99,finalist,2,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0
21,1,Hayes Grier,7,eliminated,8,3,21.0,30.0,0.7,13,0.0839999999999999,7.5,False,Percent,0.076923,,,0
21,1,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.096,1.5,False,Percent,0.076923,,,0
21,1,Kim Zolciak-Biermann,2,withdrew,11,3,12.0,30.0,0.4,13,0.048,13.0,False,Percent,0.076923,,,0
21,1,Paula Deen,6,eliminated,9,3,15.0,30.0,0.5,13,0.06,10.0,False,Percent,0.076923,,,0
21,2,Gary Busey,4,eliminated,10,3,16.5,30.0,0.55,13,0.0609981515711645,12.0,False,Percent,0.095011,0.075556,0.1227,1227
21,2,Alexa PenaVega,9,eliminated,6,3,23.0,30.0,0.7666666666666667,13,0.0850277264325323,3.0,False,Percent,0.077169,0.078265,0.1227,1227
21,2,Carlos PenaVega,11,eliminated,4,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.079315,0.07724,0.1227,1227
21,2,Victor Espinoza,2,eliminated,12,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,True,Percent,0.007172,0.006065,0.1227,1227
21,2,Alek Skarlatos,99,finalist,3,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.075548,0.072474,0.1227,1227
21,2,Chaka Khan,2,eliminated,13,3,15.0,30.0,0.5,13,0.055452865064695,13.0,True,Percent,0.1027,0.078756,0.1227,1227
21,2,Andy Grammer,8,eliminated,7,3,22.0,30.0,0.7333333333333333,13,0.0813308687615526,8.0,False,Percent,0.080233,0.078698,0.1227,1227
21,2,Tamar Braxton,9,withdrew,5,3,24.5,30.0,0.8166666666666667,13,0.0905730129390018,1.0,False,Percent,0.078291,0.081985,0.1227,1227
21,2,Nick Carter,99,finalist,2,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.07645,0.07993,0.1227,1227
21,2,Hayes Grier,7,eliminated,8,3,22.5,30.0,0.75,13,0.0831792975970425,5.5,False,Percent,0.075362,0.077025,0.1227,1227
21,2,Bindi Irwin,99,finalist,1,3,24.0,30.0,0.8,13,0.088724584103512,2.0,False,Percent,0.076038,0.075974,0.1227,1227
21,2,Kim Zolciak-Biermann,2,withdrew,11,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.087772,0.07768,0.1227,1227
21,2,Paula Deen,6,eliminated,9,3,18.5,30.0,0.6166666666666667,13,0.0683918669131238,10.0,False,Percent,0.088938,0.081712,0.1227,1227
21,3,Gary Busey,4,eliminated,10,4,25.0,40.0,0.625,10,0.081967213114754,9.0,False,Percent,0.1,,,0
21,3,Alexa PenaVega,9,eliminated,6,4,36.0,40.0,0.9,10,0.1180327868852459,1.5,False,Percent,0.1,,,0
21,3,Carlos PenaVega,11,eliminated,4,4,31.0,40.0,0.775,10,0.101639344262295,6.0,False,Percent,0.1,,,0
21,3,Alek Skarlatos,99,finalist,3,4,33.0,40.0,0.825,10,0.1081967213114754,3.5,False,Percent,0.1,,,0
21,3,Andy Grammer,8,eliminated,7,4,29.0,40.0,0.725,10,0.0950819672131147,8.0,False,Percent,0.1,,,0
21,3,Tamar Braxton,9,withdrew,5,4,33.0,40.0,0.825,10,0.1081967213114754,3.5,False,Percent,0.1,,,0
21,3,Nick Carter,99,finalist,2,4,36.0,40.0,0.9,10,0.1180327868852459,1.5,False,Percent,0.1,,,0
21,3,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,10,0.0983606557377049,7.0,False,Percent,0.1,,,0
21,3,Bindi Irwin,99,finalist,1,4,32.0,40.0,0.8,10,0.1049180327868852,5.0,False,Percent,0.1,,,0
21,3,Paula Deen,6,eliminated,9,4,20.0,40.0,0.5,10,0.0655737704918032,10.0,False,Percent,0.1,,,0
21,4,Gary Busey,4,eliminated,10,3,16.0,30.0,0.5333333333333333,10,0.0677966101694915,10.0,True,Percent,0.018017,0.014635,0.3284,3284
21,4,Alexa PenaVega,9,eliminated,6,3,21.0,30.0,0.7,10,0.0889830508474576,8.0,False,Percent,0.112075,0.104376,0.3284,3284
21,4,Carlos PenaVega,11,eliminated,4,3,25.0,30.0,0.8333333333333334,10,0.1059322033898305,5.0,False,Percent,0.108718,0.104247,0.3284,3284
21,4,Alek Skarlatos,99,finalist,3,3,24.0,30.0,0.8,10,0.1016949152542372,6.0,False,Percent,0.105847,0.102027,0.3284,3284
21,4,Andy Grammer,8,eliminated,7,3,23.0,30.0,0.7666666666666667,10,0.097457627118644,7.0,False,Percent,0.107754,0.105036,0.3284,3284
21,4,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.106781,0.104145,0.3284,3284
21,4,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.105875,0.105068,0.3284,3284
21,4,Hayes Grier,7,eliminated,8,3,27.0,30.0,0.9,10,0.1144067796610169,3.0,False,Percent,0.10638,0.103585,0.3284,3284
21,4,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,10,0.1186440677966101,1.0,False,Percent,0.10679,0.107815,0.3284,3284
21,4,Paula Deen,6,eliminated,9,3,18.0,30.0,0.6,10,0.0762711864406779,9.0,False,Percent,0.121763,0.108342,0.3284,3284
21,5,Alexa PenaVega,9,eliminated,6,4,40.0,40.0,1.0,9,0.1328903654485049,1.0,False,Percent,0.111111,,,0
21,5,Carlos PenaVega,11,eliminated,4,4,39.0,40.0,0.975,9,0.1295681063122923,2.0,False,Percent,0.111111,,,0
21,5,Alek Skarlatos,99,finalist,3,4,29.0,40.0,0.725,9,0.0963455149501661,7.5,False,Percent,0.111111,,,0
21,5,Andy Grammer,8,eliminated,7,4,36.0,40.0,0.9,9,0.1196013289036544,4.0,False,Percent,0.111111,,,0
21,5,Tamar Braxton,9,withdrew,5,4,29.0,40.0,0.725,9,0.0963455149501661,7.5,False,Percent,0.111111,,,0
21,5,Nick Carter,99,finalist,2,4,35.0,40.0,0.875,9,0.1162790697674418,5.0,False,Percent,0.111111,,,0
21,5,Hayes Grier,7,eliminated,8,4,30.0,40.0,0.75,9,0.0996677740863787,6.0,False,Percent,0.111111,,,0
21,5,Bindi Irwin,99,finalist,1,4,37.0,40.0,0.925,9,0.1229235880398671,3.0,False,Percent,0.111111,,,0
21,5,Paula Deen,6,eliminated,9,4,26.0,40.0,0.65,9,0.0863787375415282,9.0,False,Percent,0.111111,,,0
21,6,Alexa PenaVega,9,eliminated,6,4,30.0,40.0,0.75,9,0.0958466453674121,7.5,False,Percent,0.131084,0.117159,0.3424,3424
21,6,Carlos PenaVega,11,eliminated,4,4,38.0,40.0,0.95,9,0.121405750798722,5.0,False,Percent,0.116804,0.112373,0.3424,3424
21,6,Alek Skarlatos,99,finalist,3,4,30.0,40.0,0.75,9,0.0958466453674121,7.5,False,Percent,0.127103,0.116093,0.3424,3424
21,6,Andy Grammer,8,eliminated,7,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.119847,0.117931,0.3424,3424
21,6,Tamar Braxton,9,withdrew,5,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.119495,0.117934,0.3424,3424
21,6,Nick Carter,99,finalist,2,4,39.0,40.0,0.975,9,0.1246006389776357,4.0,False,Percent,0.118535,0.115424,0.3424,3424
21,6,Hayes Grier,7,eliminated,8,4,32.0,40.0,0.8,9,0.1022364217252396,6.0,False,Percent,0.124379,0.11369,0.3424,3424
21,6,Bindi Irwin,99,finalist,1,4,40.0,40.0,1.0,9,0.1277955271565495,2.0,False,Percent,0.123011,0.118506,0.3424,3424
21,6,Paula Deen,6,eliminated,9,4,24.0,40.0,0.6,9,0.0766773162939297,9.0,True,Percent,0.019742,0.015753,0.3424,3424
21,7,Alexa PenaVega,9,eliminated,6,3,27.5,30.0,0.9166666666666666,8,0.1244343891402714,5.0,False,Percent,0.140586,0.114408,0.109,1090
21,7,Carlos PenaVega,11,eliminated,4,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,False,Percent,0.132907,0.117361,0.109,1090
21,7,Alek Skarlatos,99,finalist,3,3,26.5,30.0,0.8833333333333333,8,0.1199095022624434,8.0,False,Percent,0.147588,0.120116,0.109,1090
21,7,Andy Grammer,8,eliminated,7,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,False,Percent,0.140105,0.117343,0.109,1090
21,7,Tamar Braxton,9,withdrew,5,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.149112,0.124816,0.109,1090
21,7,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,8,0.1221719457013574,6.5,False,Percent,0.144648,0.125269,0.109,1090
21,7,Hayes Grier,7,eliminated,8,3,28.0,30.0,0.9333333333333332,8,0.1266968325791855,3.0,True,Percent,0.010839,0.0109,0.109,1090
21,7,Bindi Irwin,99,finalist,1,3,29.0,30.0,0.9666666666666668,8,0.1312217194570135,1.0,False,Percent,0.134215,0.119575,0.109,1090
21,8,Alexa PenaVega,9,eliminated,6,3,26.9998,30.0,0.8999933333333333,7,0.1391746572412079,5.0,False,Percent,0.166432,0.143673,0.2523,2523
21,8,Carlos PenaVega,11,eliminated,4,3,28.9998,30.0,0.96666,7,0.149483967476188,2.0,False,Percent,0.156832,0.138673,0.2523,2523
21,8,Alek Skarlatos,99,finalist,3,3,25.0,30.0,0.8333333333333334,7,0.1288663779372513,6.0,False,Percent,0.173376,0.142973,0.2523,2523
21,8,Andy Grammer,8,eliminated,7,3,23.9998,30.0,0.7999933333333333,7,0.1237106918887378,7.0,True,Percent,0.020101,0.018132,0.2523,2523
21,8,Tamar Braxton,9,withdrew,5,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.164443,0.14486,0.2523,2523
21,8,Nick Carter,99,finalist,2,3,33.0,30.0,1.1,7,0.1701036188771718,1.0,False,Percent,0.158005,0.142808,0.2523,2523
21,8,Bindi Irwin,99,finalist,1,3,28.0,30.0,0.9333333333333332,7,0.1443303432897215,3.5,False,Percent,0.160811,0.142932,0.2523,2523
21,9,Alexa PenaVega,9,eliminated,6,3,30.0,30.0,1.0,6,0.182370820668693,1.5,True,Percent,0.019469,0.018766,0.0899,899
21,9,Carlos PenaVega,11,eliminated,4,3,27.0,30.0,0.9,6,0.1641337386018237,4.0,False,Percent,0.198915,0.138225,0.0899,899
21,9,Alek Skarlatos,99,finalist,3,3,25.5,30.0,0.85,6,0.155015197568389,5.0,False,Percent,0.210308,0.134961,0.0899,899
21,9,Tamar Braxton,9,withdrew,5,3,24.5,30.0,0.8166666666666667,6,0.1489361702127659,6.0,False,Percent,0.207412,0.137823,0.0899,899
21,9,Nick Carter,99,finalist,2,3,27.5,30.0,0.9166666666666666,6,0.1671732522796352,3.0,False,Percent,0.191935,0.134537,0.0899,899
21,9,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,6,0.182370820668693,1.5,False,Percent,0.171962,0.134574,0.0899,899
21,10,Carlos PenaVega,11,eliminated,4,3,31.5,30.0,1.05,4,0.2658227848101265,1.5,False,Percent,0.25,,,0
21,10,Alek Skarlatos,99,finalist,3,3,28.5,30.0,0.95,4,0.240506329113924,3.0,False,Percent,0.25,,,0
21,10,Nick Carter,99,finalist,2,3,27.0,30.0,0.9,4,0.2278481012658227,4.0,False,Percent,0.25,,,0
21,10,Bindi Irwin,99,finalist,1,3,31.5,30.0,1.05,4,0.2658227848101265,1.5,False,Percent,0.25,,,0
21,11,Carlos PenaVega,11,eliminated,4,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,True,Percent,0.049732,0.045343,0.2223,2223
21,11,Alek Skarlatos,99,finalist,3,3,27.999899999999997,30.0,0.93333,4,0.2372874892266857,4.0,False,Percent,0.332632,0.203402,0.2223,2223
21,11,Nick Carter,99,finalist,2,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.309668,0.195141,0.2223,2223
21,11,Bindi Irwin,99,finalist,1,3,30.0,30.0,1.0,4,0.2542375035911047,2.0,False,Percent,0.307968,0.193492,0.2223,2223
22,1,Mischa Barton,3,eliminated,11,3,16.0,30.0,0.5333333333333333,12,0.0675105485232067,10.0,False,Percent,0.083333,,,0
22,1,Kim Fields,7,eliminated,8,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0
22,1,Jodie Sweetin,8,eliminated,6,3,20.0,30.0,0.6666666666666666,12,0.0843881856540084,8.5,False,Percent,0.083333,,,0
22,1,Doug Flutie,6,eliminated,9,3,15.0,30.0,0.5,12,0.0632911392405063,11.0,False,Percent,0.083333,,,0
22,1,Von Miller,7,eliminated,7,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0
22,1,Antonio Brown,9,eliminated,5,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0
22,1,Paige VanZant,99,finalist,2,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0
22,1,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0548523206751054,12.0,False,Percent,0.083333,,,0
22,1,Nyle DiMarco,99,finalist,1,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0
22,1,Ginger Zee,99,finalist,3,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0
22,1,Wanya Morris,9,eliminated,4,3,23.0,30.0,0.7666666666666667,12,0.0970464135021097,2.0,False,Percent,0.083333,,,0
22,1,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,12,0.0886075949367088,5.5,False,Percent,0.083333,,,0
22,2,Mischa Barton,3,eliminated,11,3,15.0,30.0,0.5,12,0.0635593220338983,11.0,False,Percent,0.097602,0.091609,0.3297,3297
22,2,Kim Fields,7,eliminated,8,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.0895,0.090045,0.3297,3297
22,2,Jodie Sweetin,8,eliminated,6,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.087302,0.088497,0.3297,3297
22,2,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.092669,0.093073,0.3297,3297
22,2,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.087646,0.089217,0.3297,3297
22,2,Antonio Brown,9,eliminated,5,3,19.0,30.0,0.6333333333333333,12,0.0805084745762711,9.5,False,Percent,0.090533,0.089446,0.3297,3297
22,2,Paige VanZant,99,finalist,2,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.087246,0.087246,0.3297,3297
22,2,Geraldo Rivera,2,eliminated,12,3,13.0,30.0,0.4333333333333333,12,0.0550847457627118,12.0,True,Percent,0.013787,0.011087,0.3297,3297
22,2,Nyle DiMarco,99,finalist,1,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.088608,0.090083,0.3297,3297
22,2,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,12,0.0889830508474576,3.5,False,Percent,0.088899,0.088998,0.3297,3297
22,2,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,12,0.1016949152542373,1.5,False,Percent,0.088167,0.087651,0.3297,3297
22,2,Marla Maples,4,eliminated,10,3,20.0,30.0,0.6666666666666666,12,0.0847457627118644,6.5,False,Percent,0.088041,0.088465,0.3297,3297
22,3,Mischa Barton,3,eliminated,11,3,18.0,30.0,0.6,11,0.0759493670886075,11.0,True,Percent,0.010051,0.008318,0.2266,2266
22,3,Kim Fields,7,eliminated,8,3,22.0,30.0,0.7333333333333333,11,0.0928270042194092,5.0,False,Percent,0.101968,0.098823,0.2266,2266
22,3,Jodie Sweetin,8,eliminated,6,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.099984,0.103459,0.2266,2266
22,3,Doug Flutie,6,eliminated,9,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.102417,0.095418,0.2266,2266
22,3,Von Miller,7,eliminated,7,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.099229,0.095232,0.2266,2266
22,3,Antonio Brown,9,eliminated,5,3,20.0,30.0,0.6666666666666666,11,0.0843881856540084,9.0,False,Percent,0.100486,0.093872,0.2266,2266
22,3,Paige VanZant,99,finalist,2,3,23.0,30.0,0.7666666666666667,11,0.0970464135021097,3.5,False,Percent,0.095832,0.097059,0.2266,2266
22,3,Nyle DiMarco,99,finalist,1,3,25.0,30.0,0.8333333333333334,11,0.1054852320675105,1.0,False,Percent,0.094775,0.095878,0.2266,2266
22,3,Ginger Zee,99,finalist,3,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.100261,0.099237,0.2266,2266
22,3,Wanya Morris,9,eliminated,4,3,24.0,30.0,0.8,11,0.1012658227848101,2.0,False,Percent,0.094612,0.093493,0.2266,2266
22,3,Marla Maples,4,eliminated,10,3,21.0,30.0,0.7,11,0.0886075949367088,6.5,False,Percent,0.100385,0.097966,0.2266,2266
22,4,Kim Fields,7,eliminated,8,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.105401,0.098773,0.1839,1839
22,4,Jodie Sweetin,8,eliminated,6,4,27.0,40.0,0.675,10,0.0846394984326018,9.0,False,Percent,0.124135,0.104047,0.1839,1839
22,4,Doug Flutie,6,eliminated,9,4,24.0,40.0,0.6,10,0.0752351097178683,10.0,False,Percent,0.132057,0.101917,0.1839,1839
22,4,Von Miller,7,eliminated,7,4,32.0,40.0,0.8,10,0.1003134796238244,6.5,False,Percent,0.101426,0.09793,0.1839,1839
22,4,Antonio Brown,9,eliminated,5,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.105093,0.10291,0.1839,1839
22,4,Paige VanZant,99,finalist,2,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.10425,0.101018,0.1839,1839
22,4,Nyle DiMarco,99,finalist,1,4,34.0,40.0,0.85,10,0.1065830721003134,5.0,False,Percent,0.103385,0.101813,0.1839,1839
22,4,Ginger Zee,99,finalist,3,4,36.0,40.0,0.9,10,0.1128526645768025,1.5,False,Percent,0.104687,0.10339,0.1839,1839
22,4,Wanya Morris,9,eliminated,4,4,35.0,40.0,0.875,10,0.109717868338558,3.5,False,Percent,0.108257,0.107845,0.1839,1839
22,4,Marla Maples,4,eliminated,10,4,28.0,40.0,0.7,10,0.0877742946708464,8.0,True,Percent,0.011309,0.009645,0.1839,1839
22,5,Kim Fields,7,eliminated,8,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.111111,,,0
22,5,Jodie Sweetin,8,eliminated,6,4,35.0,40.0,0.875,9,0.1268115942028985,2.0,False,Percent,0.111111,,,0
22,5,Doug Flutie,6,eliminated,9,4,28.0,40.0,0.7,9,0.1014492753623188,7.5,False,Percent,0.111111,,,0
22,5,Von Miller,7,eliminated,7,4,29.0,40.0,0.725,9,0.1050724637681159,6.0,False,Percent,0.111111,,,0
22,5,Antonio Brown,9,eliminated,5,4,26.0,40.0,0.65,9,0.0942028985507246,9.0,False,Percent,0.111111,,,0
22,5,Paige VanZant,99,finalist,2,4,31.0,40.0,0.775,9,0.1123188405797101,4.0,False,Percent,0.111111,,,0
22,5,Nyle DiMarco,99,finalist,1,4,37.0,40.0,0.925,9,0.1340579710144927,1.0,False,Percent,0.111111,,,0
22,5,Ginger Zee,99,finalist,3,4,32.0,40.0,0.8,9,0.1159420289855072,3.0,False,Percent,0.111111,,,0
22,5,Wanya Morris,9,eliminated,4,4,30.0,40.0,0.75,9,0.108695652173913,5.0,False,Percent,0.111111,,,0
22,6,Kim Fields,7,eliminated,8,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.121937,0.109176,0.2544,2544
22,6,Jodie Sweetin,8,eliminated,6,3,25.0,30.0,0.8333333333333334,9,0.1101321585903083,4.5,False,Percent,0.119558,0.109873,0.2544,2544
22,6,Doug Flutie,6,eliminated,9,3,21.0,30.0,0.7,9,0.092511013215859,9.0,True,Percent,0.01422,0.012354,0.2544,2544
22,6,Von Miller,7,eliminated,7,3,24.0,30.0,0.8,9,0.105726872246696,7.0,False,Percent,0.12666,0.117211,0.2544,2544
22,6,Antonio Brown,9,eliminated,5,3,27.0,30.0,0.9,9,0.118942731277533,3.0,False,Percent,0.123405,0.124457,0.2544,2544
